record_name,measured_gwl,caution_flag,latitude,longitude,nztm_y,nztm_x,model_gwl,measured_minus_model,type,type_as_number
CPT_122,1.5,at_least_one_adopted_value_was_preceded_by_the_word_assumed + several_possible_values_were_extracted_but_only_the_one_closest_to_the_model_value_was_kept + ,-43.514934533,172.67007772,5181947.154386242,1573334.222279298,0.4509515762329101,1.0490484237670898,cpt,1
CPT_123,1.6,a_value_of_zero_was_extracted_at_least_once_but_ignored + at_least_one_adopted_value_was_preceded_by_the_word_assumed + ,-43.515743313,172.671200419,5181857.691704271,1573425.3187507428,0.4509515762329101,1.14904842376709,cpt,1
CPT_124,1.3,a_value_of_zero_was_extracted_at_least_once_but_ignored + at_least_one_adopted_value_was_preceded_by_the_word_assumed + ,-43.517586563,172.671795158,5181653.172955073,1573474.195009433,0.4352288246154785,0.8647711753845215,cpt,1
CPT_125,1.5,a_value_of_zero_was_extracted_at_least_once_but_ignored + at_least_one_adopted_value_was_preceded_by_the_word_assumed + ,-43.518004197,172.671132693,5181606.579754683,1573420.8372898551,0.4352288246154785,1.0647711753845217,cpt,1
CPT_126,1.5,a_value_of_zero_was_extracted_at_least_once_but_ignored + at_least_one_adopted_value_was_preceded_by_the_word_assumed + ,-43.522687783,172.660331877,5181082.920719346,1572550.0347407323,0.2626128196716308,1.2373871803283691,cpt,1
CPT_127,2.0,a_value_of_zero_was_extracted_at_least_once_but_ignored + at_least_one_adopted_value_was_preceded_by_the_word_assumed + ,-43.524064791,172.663144821,5180930.916360296,1572777.9795239316,0.1984562873840332,1.8015437126159668,cpt,1
CPT_128,2.9,a_value_of_zero_was_extracted_at_least_once_but_ignored + at_least_one_adopted_value_was_preceded_by_the_word_assumed + ,-43.525070488,172.664393181,5180819.632736632,1572879.3128973325,0.1984562873840332,2.7015437126159667,cpt,1
CPT_129,3.3,a_value_of_zero_was_extracted_at_least_once_but_ignored + at_least_one_adopted_value_was_preceded_by_the_word_assumed + ,-43.523089098,172.666821662,5181040.471941781,1573074.6795137727,0.3045682907104492,2.9954317092895506,cpt,1
CPT_130,2.7,a_value_of_zero_was_extracted_at_least_once_but_ignored + at_least_one_adopted_value_was_preceded_by_the_word_assumed + ,-43.521703768,172.66712349,5181194.422358484,1573098.4557693263,0.3045682907104492,2.395431709289551,cpt,1
CPT_131,4.8,a_value_of_zero_was_extracted_at_least_once_but_ignored + at_least_one_adopted_value_was_preceded_by_the_word_assumed + ,-43.522910831,172.668799736,5181060.908274343,1573234.4559567943,0.3045682907104492,4.495431709289551,cpt,1
CPT_132,5.1,a_value_of_zero_was_extracted_at_least_once_but_ignored + at_least_one_adopted_value_was_preceded_by_the_word_assumed + ,-43.521725063,172.669234267,5181192.737678831,1573269.0485345805,0.3552217483520508,4.744778251647949,cpt,1
CPT_133,2.0,a_value_of_zero_was_extracted_at_least_once_but_ignored + at_least_one_adopted_value_was_preceded_by_the_word_assumed + ,-43.524934842,172.670720139,5180836.74043779,1573390.5407094706,0.2897119522094726,1.7102880477905271,cpt,1
CPT_134,2.4,a_value_of_zero_was_extracted_at_least_once_but_ignored + at_least_one_adopted_value_was_preceded_by_the_word_assumed + ,-43.522563349,172.670443383,5181100.02658574,1573367.1324973728,0.3552217483520508,2.044778251647949,cpt,1
CPT_135,2.1,a_value_of_zero_was_extracted_at_least_once_but_ignored + at_least_one_adopted_value_was_preceded_by_the_word_assumed + ,-43.521572398,172.670988767,5181210.254623608,1573410.7721200078,0.3552217483520508,1.7447782516479493,cpt,1
CPT_136,2.0,a_value_of_zero_was_extracted_at_least_once_but_ignored + at_least_one_adopted_value_was_preceded_by_the_word_assumed + ,-43.520733168,172.675395472,5181304.857131941,1573766.5390460913,0.4979639053344726,1.5020360946655271,cpt,1
CPT_137,1.6,a_value_of_zero_was_extracted_at_least_once_but_ignored + at_least_one_adopted_value_was_preceded_by_the_word_assumed + ,-43.52224229,172.67474709,5181137.051584308,1573714.7941182202,0.4032673835754394,1.1967326164245606,cpt,1
CPT_138,3.2,a_value_of_zero_was_extracted_at_least_once_but_ignored + at_least_one_adopted_value_was_preceded_by_the_word_assumed + ,-43.522164071,172.677176299,5181146.503055584,1573911.0762424846,0.4493055343627929,2.750694465637207,cpt,1
CPT_139,2.2,a_value_of_zero_was_extracted_at_least_once_but_ignored + at_least_one_adopted_value_was_preceded_by_the_word_assumed + ,-43.525091647,172.676343536,5180821.109106619,1573845.0414688953,0.3873128890991211,1.812687110900879,cpt,1
CPT_140,5.5,a_value_of_zero_was_extracted_at_least_once_but_ignored + at_least_one_adopted_value_was_preceded_by_the_word_assumed + ,-43.524732827,172.681749838,5180862.644574798,1574281.7772097024,0.527064323425293,4.972935676574707,cpt,1
CPT_141,1.5,a_value_of_zero_was_extracted_at_least_once_but_ignored + at_least_one_adopted_value_was_preceded_by_the_word_assumed + ,-43.522476008,172.680035999,5181112.752508265,1574142.3156016185,0.4983949661254883,1.0016050338745115,cpt,1
CPT_142,2.2,a_value_of_zero_was_extracted_at_least_once_but_ignored + at_least_one_adopted_value_was_preceded_by_the_word_assumed + ,-43.522921842,172.683694206,5181064.369244376,1574438.1396406617,0.5986485481262207,1.6013514518737797,cpt,1
CPT_143,1.5,a_value_of_zero_was_extracted_at_least_once_but_ignored + at_least_one_adopted_value_was_preceded_by_the_word_assumed + ,-43.493855947,172.591096894,5184259.766474225,1566939.1361351926,5.762826919555664,-4.262826919555664,cpt,1
CPT_144,1.5,a_value_of_zero_was_extracted_at_least_once_but_ignored + at_least_one_adopted_value_was_preceded_by_the_word_assumed + ,-43.494875867,172.593538315,5184147.462845392,1567137.0845392488,4.46101188659668,-2.96101188659668,cpt,1
CPT_145,1.5,at_least_one_adopted_value_was_preceded_by_the_word_assumed + several_possible_values_were_extracted_but_only_the_one_closest_to_the_model_value_was_kept + ,-43.483577557,172.573718155,5185394.215045009,1565528.1742464814,5.56089973449707,-4.06089973449707,cpt,1
CPT_146,1.5,at_least_one_adopted_value_was_preceded_by_the_word_assumed + several_possible_values_were_extracted_but_only_the_one_closest_to_the_model_value_was_kept + ,-43.482144137,172.576779907,5185554.670726449,1565774.9577908255,5.19102668762207,-3.6910266876220703,cpt,1
CPT_147,1.1,at_least_one_adopted_value_was_preceded_by_the_word_assumed + several_possible_values_were_extracted_but_only_the_one_closest_to_the_model_value_was_kept + ,-43.480920737,172.579379498,5185691.604187733,1565984.4958436014,5.19102668762207,-4.091026687622071,cpt,1
CPT_148,1.5,at_least_one_adopted_value_was_preceded_by_the_word_assumed + several_possible_values_were_extracted_but_only_the_one_closest_to_the_model_value_was_kept + ,-43.481847982,172.581734316,5185589.585675962,1566175.447039229,5.200647354125977,-3.700647354125977,cpt,1
CPT_149,2.0,at_least_one_adopted_value_was_preceded_by_the_word_assumed + several_possible_values_were_extracted_but_only_the_one_closest_to_the_model_value_was_kept + ,-43.479306702,172.582269047,5185872.031799815,1566217.2740935422,4.574846267700195,-2.5748462677001958,cpt,1
CPT_150,2.0,at_least_one_adopted_value_was_preceded_by_the_word_assumed + several_possible_values_were_extracted_but_only_the_one_closest_to_the_model_value_was_kept + ,-43.480735211,172.584664681,5185714.353884602,1566411.805275915,5.124912261962891,-3.12491226196289,cpt,1
CPT_151,2.0,at_least_one_adopted_value_was_preceded_by_the_word_assumed + several_possible_values_were_extracted_but_only_the_one_closest_to_the_model_value_was_kept + ,-43.479314948,172.586060352,5185872.647247171,1566523.8892519688,4.920145034790039,-2.920145034790039,cpt,1
CPT_152,2.0,at_least_one_adopted_value_was_preceded_by_the_word_assumed + several_possible_values_were_extracted_but_only_the_one_closest_to_the_model_value_was_kept + ,-43.48155141,172.588234547,5185625.142469321,1566700.9491213176,5.142820358276367,-3.142820358276367,cpt,1
CPT_153,1.5,at_least_one_adopted_value_was_preceded_by_the_word_assumed + several_possible_values_were_extracted_but_only_the_one_closest_to_the_model_value_was_kept + ,-43.482222875,172.591460379,5185551.856061068,1566962.184995133,5.22452449798584,-3.72452449798584,cpt,1
CPT_154,1.5,at_least_one_adopted_value_was_preceded_by_the_word_assumed + several_possible_values_were_extracted_but_only_the_one_closest_to_the_model_value_was_kept + ,-43.484338601,172.593194592,5185317.574704621,1567103.5756459814,5.559653282165527,-4.059653282165527,cpt,1
CPT_155,1.5,a_value_of_zero_was_extracted_at_least_once_but_ignored + at_least_one_adopted_value_was_preceded_by_the_word_assumed + ,-43.519003538,172.720486708,5181510.176770426,1577410.0195063842,4.432940006256104,-2.9329400062561044,cpt,1
CPT_156,1.5,a_value_of_zero_was_extracted_at_least_once_but_ignored + at_least_one_adopted_value_was_preceded_by_the_word_assumed + ,-43.51777898,172.719258853,5181645.840224056,1577310.326612735,4.432940006256104,-2.9329400062561044,cpt,1
CPT_157,2.7,a_value_of_zero_was_extracted_at_least_once_but_ignored + at_least_one_adopted_value_was_preceded_by_the_word_assumed + ,-43.516528524,172.720667742,5181785.097147763,1577423.7277440487,3.526206493377685,-0.8262064933776849,cpt,1
CPT_158,0.8,a_value_of_zero_was_extracted_at_least_once_but_ignored + at_least_one_adopted_value_was_preceded_by_the_word_assumed + ,-43.514918787,172.724416288,5181964.882214074,1577726.1018579018,2.8473153114318848,-2.047315311431885,cpt,1
CPT_159,1.2,a_value_of_zero_was_extracted_at_least_once_but_ignored + at_least_one_adopted_value_was_preceded_by_the_word_assumed + ,-43.515173168,172.718473763,5181935.023246875,1577245.8960002968,3.846379041671753,-2.6463790416717528,cpt,1
CPT_160,1.4,a_value_of_zero_was_extracted_at_least_once_but_ignored + at_least_one_adopted_value_was_preceded_by_the_word_assumed + ,-43.514524724,172.721716777,5182007.920088587,1577507.7689543418,2.1773834228515625,-0.7773834228515626,cpt,1
CPT_161,1.0,at_least_one_adopted_value_was_preceded_by_the_word_assumed + several_possible_values_were_extracted_but_only_the_one_closest_to_the_model_value_was_kept + ,-43.513554694,172.725340474,5182116.623152271,1577800.2986703946,1.3980364799499512,-0.3980364799499511,cpt,1
CPT_162,1.7,a_value_of_zero_was_extracted_at_least_once_but_ignored + at_least_one_adopted_value_was_preceded_by_the_word_assumed + ,-43.513046227,172.717595872,5182170.997459572,1577174.139573956,3.066313028335572,-1.3663130283355718,cpt,1
CPT_163,1.5,a_value_of_zero_was_extracted_at_least_once_but_ignored + at_least_one_adopted_value_was_preceded_by_the_word_assumed + ,-43.512432609,172.720862863,5182240.0358193405,1577437.9719675125,2.764186143875122,-1.264186143875122,cpt,1
CPT_164,0.9,at_least_one_adopted_value_was_preceded_by_the_word_assumed + several_possible_values_were_extracted_but_only_the_one_closest_to_the_model_value_was_kept + ,-43.511800535,172.723117148,5182310.841640699,1577619.9472755631,1.5302784442901611,-0.6302784442901611,cpt,1
CPT_165,1.2,a_value_of_zero_was_extracted_at_least_once_but_ignored + at_least_one_adopted_value_was_preceded_by_the_word_assumed + ,-43.51052687,172.717239885,5182450.695371254,1577144.4155167344,2.4485106468200684,-1.2485106468200684,cpt,1
CPT_166,1.3,a_value_of_zero_was_extracted_at_least_once_but_ignored + at_least_one_adopted_value_was_preceded_by_the_word_assumed + ,-43.510339126,172.719413812,5182472.140664375,1577320.0644601127,2.0788257122039795,-0.7788257122039794,cpt,1
CPT_167,0.6,at_least_one_adopted_value_was_preceded_by_the_word_assumed + several_possible_values_were_extracted_but_only_the_one_closest_to_the_model_value_was_kept + ,-43.510530876,172.721875989,5182451.513310142,1577519.154833305,1.5302784442901611,-0.9302784442901612,cpt,1
CPT_168,0.7,a_value_of_zero_was_extracted_at_least_once_but_ignored + at_least_one_adopted_value_was_preceded_by_the_word_assumed + ,-43.508828961,172.716136032,5182638.958508878,1577054.5475099129,1.878010511398316,-1.1780105113983157,cpt,1
CPT_169,2.4,a_value_of_zero_was_extracted_at_least_once_but_ignored + at_least_one_adopted_value_was_preceded_by_the_word_assumed + ,-43.508210959,172.718806538,5182708.325583957,1577270.1795486924,1.4408912658691406,0.9591087341308592,cpt,1
CPT_170,1.5,at_least_one_adopted_value_was_preceded_by_the_word_assumed + ,-43.512089516,172.725622364,5182279.41858333,1577822.546273544,0.8437983989715576,0.6562016010284424,cpt,1
CPT_171,1.0,a_value_of_zero_was_extracted_at_least_once_but_ignored + at_least_one_adopted_value_was_preceded_by_the_word_assumed + ,-43.507138754,172.714440619,5182826.201132454,1576916.8587818502,1.6972975730895996,-0.6972975730895996,cpt,1
CPT_172,1.7,at_least_one_adopted_value_was_preceded_by_the_word_assumed + ,-43.511027078,172.722910736,5182396.684955357,1577602.9772594634,1.5302784442901611,0.1697215557098388,cpt,1
CPT_173,1.1,at_least_one_adopted_value_was_preceded_by_the_word_assumed + ,-43.51538536,172.724614077,5181913.118284079,1577742.2595341476,2.8473153114318848,-1.747315311431885,cpt,1
CPT_174,1.8,at_least_one_adopted_value_was_preceded_by_the_word_assumed + ,-43.516886865,172.721890028,5181745.631257442,1577522.6487491438,3.641323566436768,-1.841323566436768,cpt,1
CPT_175,1.1,at_least_one_adopted_value_was_preceded_by_the_word_assumed + ,-43.518776479,172.720420218,5181535.375544501,1577404.5611192407,4.432940006256104,-3.3329400062561043,cpt,1
CPT_176,1.9,at_least_one_adopted_value_was_preceded_by_the_word_assumed + ,-43.517950157,172.722863521,5181627.806203275,1577601.7215535596,3.641323566436768,-1.741323566436768,cpt,1
CPT_177,3.4,at_least_one_adopted_value_was_preceded_by_the_word_assumed + ,-43.517278144,172.724263304,5181702.814778235,1577714.60529011,3.641323566436768,-0.2413235664367681,cpt,1
CPT_178,1.5,at_least_one_adopted_value_was_preceded_by_the_word_assumed + ,-43.513142352,172.726049485,5182162.606086995,1577857.4546408686,1.3980364799499512,0.1019635200500488,cpt,1
CPT_179,1.5,at_least_one_adopted_value_was_preceded_by_the_word_assumed + ,-43.513953804,172.725613354,5182072.371404362,1577822.500702007,1.3980364799499512,0.1019635200500488,cpt,1
CPT_180,1.5,at_least_one_adopted_value_was_preceded_by_the_word_assumed + several_possible_values_were_extracted_but_only_the_one_closest_to_the_model_value_was_kept + ,-43.512194177,172.724484999,5182267.491366612,1577730.6535394017,1.5302784442901611,-0.0302784442901611,cpt,1
CPT_181,1.5,at_least_one_adopted_value_was_preceded_by_the_word_assumed + ,-43.520528325,172.721148367,5181341.015639355,1577464.0616626923,5.748344421386719,-4.248344421386719,cpt,1
CPT_182,1.5,at_least_one_adopted_value_was_preceded_by_the_word_assumed + ,-43.518546683,172.723027137,5181561.600969422,1577615.1655926472,3.641323566436768,-2.141323566436768,cpt,1
CPT_183,1.5,at_least_one_adopted_value_was_preceded_by_the_word_assumed + ,-43.517220926,172.724093837,5181709.123919053,1577700.887672779,3.641323566436768,-2.141323566436768,cpt,1
CPT_184,1.5,at_least_one_adopted_value_was_preceded_by_the_word_assumed + ,-43.512089516,172.725622364,5182279.41858333,1577822.546273544,0.8437983989715576,0.6562016010284424,cpt,1
CPT_185,1.5,at_least_one_adopted_value_was_preceded_by_the_word_assumed + several_possible_values_were_extracted_but_only_the_one_closest_to_the_model_value_was_kept + ,-43.518041185,172.719412866,5181616.762125355,1577322.8722407217,4.432940006256104,-2.9329400062561044,cpt,1
CPT_186,1.5,at_least_one_adopted_value_was_preceded_by_the_word_assumed + several_possible_values_were_extracted_but_only_the_one_closest_to_the_model_value_was_kept + ,-43.515819891,172.722562009,5181864.309019561,1577576.5644035323,2.8473153114318848,-1.3473153114318848,cpt,1
CPT_187,2.0,at_least_one_adopted_value_was_preceded_by_the_word_assumed + ,-43.457944789,172.614440943,5188256.984100405,1568808.0979178867,5.3529052734375,-3.3529052734375,cpt,1
CPT_188,2.0,at_least_one_adopted_value_was_preceded_by_the_word_assumed + several_possible_values_were_extracted_but_only_the_one_closest_to_the_model_value_was_kept + ,-43.455759974,172.607750119,5188497.096689937,1568265.6642108737,6.107791900634766,-4.107791900634766,cpt,1
CPT_189,2.0,at_least_one_adopted_value_was_preceded_by_the_word_assumed + several_possible_values_were_extracted_but_only_the_one_closest_to_the_model_value_was_kept + ,-43.458386282,172.607388678,5188205.28812427,1568237.797095332,5.558767318725586,-3.558767318725586,cpt,1
CPT_190,2.0,at_least_one_adopted_value_was_preceded_by_the_word_assumed + several_possible_values_were_extracted_but_only_the_one_closest_to_the_model_value_was_kept + ,-43.457229362,172.611220642,5188335.226632062,1568547.2030604563,5.658306121826172,-3.658306121826172,cpt,1
CPT_191,2.0,at_least_one_adopted_value_was_preceded_by_the_word_assumed + several_possible_values_were_extracted_but_only_the_one_closest_to_the_model_value_was_kept + ,-43.460460382,172.610798194,5187976.238409868,1568514.70299296,3.2697105407714844,-1.2697105407714844,cpt,1
CPT_192,2.0,at_least_one_adopted_value_was_preceded_by_the_word_assumed + several_possible_values_were_extracted_but_only_the_one_closest_to_the_model_value_was_kept + ,-43.460759695,172.614623776,5187944.436433565,1568824.3355331395,3.70518970489502,-1.70518970489502,cpt,1
CPT_193,0.7,at_least_one_adopted_value_was_preceded_by_the_word_assumed + several_possible_values_were_extracted_but_only_the_one_closest_to_the_model_value_was_kept + ,-43.45891906,172.61695816,5188149.723637986,1569012.2396315522,4.402935981750488,-3.702935981750488,cpt,1
CPT_194,2.0,a_value_of_zero_was_extracted_at_least_once_but_ignored + at_least_one_adopted_value_was_preceded_by_the_word_assumed + ,-43.457969537,172.620158229,5188256.360658387,1569270.6418538066,4.933000564575195,-2.9330005645751958,cpt,1
